t_s,phase,frame_number,interval_ms
68.390,warmup,3403,20.107
68.410,warmup,3404,19.875
68.429,warmup,3405,19.070
68.450,warmup,3406,21.024
68.472,warmup,3407,22.139
68.489,warmup,3408,16.814
68.510,warmup,3409,20.665
68.531,warmup,3410,21.273
68.551,warmup,3411,19.646
68.569,warmup,3412,18.722
68.590,warmup,3413,20.196
68.610,warmup,3414,20.195
68.630,warmup,3415,20.616
68.650,warmup,3416,19.349
68.670,warmup,3417,20.004
68.691,warmup,3418,21.141
68.710,warmup,3419,19.114
68.729,warmup,3420,19.376
68.752,warmup,3421,23.043
68.769,warmup,3422,16.564
68.788,warmup,3423,19.148
68.810,warmup,3424,21.909
68.829,warmup,3425,18.620
68.850,warmup,3426,21.745
68.870,warmup,3427,19.384
68.890,warmup,3428,20.376
68.909,warmup,3429,18.474
68.930,warmup,3430,21.443
68.950,warmup,3431,19.963
68.969,warmup,3432,19.152
68.988,warmup,3433,18.822
69.009,warmup,3434,21.038
69.033,warmup,3435,23.592
69.049,warmup,3436,16.611
69.069,warmup,3437,20.155
69.090,warmup,3438,20.746
69.109,warmup,3439,19.169
69.130,warmup,3440,21.043
69.149,warmup,3441,19.136
69.169,warmup,3442,19.943
69.189,warmup,3443,19.749
69.211,warmup,3444,21.636
69.231,warmup,3445,20.049
69.250,warmup,3446,18.964
69.270,warmup,3447,20.028
69.290,warmup,3448,19.886
69.313,warmup,3449,23.280
69.329,warmup,3450,16.440
69.351,warmup,3451,21.094
69.371,warmup,3452,20.675
69.390,warmup,3453,18.343
69.410,warmup,3454,20.020
69.430,warmup,3455,20.245
69.450,warmup,3456,20.080
69.469,warmup,3457,19.550
69.489,warmup,3458,19.988
69.510,warmup,3459,20.560
69.530,warmup,3460,20.335
69.550,warmup,3461,19.186
69.569,warmup,3462,19.532
69.592,warmup,3463,23.130
69.610,warmup,3464,18.063
69.631,warmup,3465,20.643
69.651,warmup,3466,19.991
69.671,warmup,3467,19.681
69.689,warmup,3468,18.609
69.711,warmup,3469,21.570
69.730,warmup,3470,18.810
69.750,warmup,3471,20.640
69.769,warmup,3472,19.291
69.790,warmup,3473,20.267
69.810,warmup,3474,20.337
69.830,warmup,3475,19.518
69.849,warmup,3476,19.559
69.873,warmup,3477,24.084
69.890,warmup,3478,16.339
69.911,warmup,3479,21.190
69.930,warmup,3480,19.468
69.949,warmup,3481,19.160
69.968,warmup,3482,19.047
69.990,warmup,3483,21.385
70.008,warmup,3484,18.668
70.029,warmup,3485,20.901
70.052,warmup,3486,22.549
70.070,warmup,3487,18.415
70.090,warmup,3488,19.285
70.110,warmup,3489,20.101
70.129,warmup,3490,19.666
70.153,warmup,3491,23.758
70.170,warmup,3492,16.861
70.190,warmup,3493,20.047
70.211,warmup,3494,21.015
70.229,warmup,3495,18.268
70.250,warmup,3496,20.422
70.270,warmup,3497,20.308
70.289,warmup,3498,19.413
70.309,warmup,3499,19.356
70.331,warmup,3500,21.804
70.351,warmup,3501,20.208
70.369,warmup,3502,17.841
70.389,warmup,3503,19.890
70.409,warmup,3504,20.026
70.433,warmup,3505,24.427
70.449,warmup,3506,16.090
70.468,warmup,3507,19.079
70.490,warmup,3508,21.828
70.510,warmup,3509,19.730
70.530,warmup,3510,20.061
70.551,warmup,3511,21.064
70.569,warmup,3512,18.443
70.590,warmup,3513,20.519
70.610,warmup,3514,20.507
70.631,warmup,3515,20.569
70.650,warmup,3516,18.977
70.669,warmup,3517,19.026
70.689,warmup,3518,19.704
70.714,warmup,3519,24.864
70.729,warmup,3520,15.984
70.750,warmup,3521,20.325
70.771,warmup,3522,20.886
70.790,warmup,3523,19.213
70.811,warmup,3524,20.983
70.832,warmup,3525,20.803
70.850,warmup,3526,18.235
70.870,warmup,3527,20.059
70.889,warmup,3528,19.495
70.914,warmup,3529,24.883
70.930,warmup,3530,15.325
70.948,warmup,3531,18.446
70.968,warmup,3532,20.068
70.992,warmup,3533,23.741
71.009,warmup,3534,17.367
71.029,warmup,3535,19.910
71.051,warmup,3536,21.913
71.070,warmup,3537,18.624
71.089,warmup,3538,19.279
71.111,warmup,3539,21.731
71.130,warmup,3540,19.074
71.150,warmup,3541,20.101
71.170,warmup,3542,19.967
71.190,warmup,3543,19.985
71.210,warmup,3544,19.951
71.229,warmup,3545,18.741
71.249,warmup,3546,20.029
71.273,warmup,3547,24.025
71.290,warmup,3548,16.900
71.309,warmup,3549,19.747
71.330,warmup,3550,21.035
71.350,warmup,3551,20.156
71.370,warmup,3552,19.926
71.390,warmup,3553,19.337
71.409,warmup,3554,19.591
71.429,warmup,3555,20.108
71.451,warmup,3556,21.352
71.469,warmup,3557,17.815
71.490,warmup,3558,20.887
71.509,warmup,3559,19.025
71.530,warmup,3560,21.533
71.552,warmup,3561,22.288
71.571,warmup,3562,18.268
71.589,warmup,3563,18.074
71.611,warmup,3564,22.313
71.629,warmup,3565,18.174
71.650,warmup,3566,20.377
71.670,warmup,3567,20.869
71.689,warmup,3568,18.840
71.709,warmup,3569,19.751
71.730,warmup,3570,21.463
71.750,warmup,3571,19.212
71.770,warmup,3572,20.423
71.788,warmup,3573,18.287
71.810,warmup,3574,21.272
71.833,warmup,3575,23.579
71.849,warmup,3576,15.959
71.870,warmup,3577,21.153
71.890,warmup,3578,20.041
71.910,warmup,3579,19.709
71.929,warmup,3580,19.310
71.950,warmup,3581,20.633
71.969,warmup,3582,19.363
71.990,warmup,3583,20.854
72.009,warmup,3584,18.255
72.029,warmup,3585,20.252
72.049,warmup,3586,20.345
72.067,warmup,3587,18.232
72.090,warmup,3588,22.177
72.113,warmup,3589,23.032
72.129,warmup,3590,16.707
72.149,warmup,3591,19.223
72.171,warmup,3592,22.032
72.189,warmup,3593,18.867
72.209,warmup,3594,20.059
72.230,warmup,3595,20.313
72.249,warmup,3596,19.697
72.269,warmup,3597,19.863
72.290,warmup,3598,21.057
72.310,warmup,3599,20.047
72.329,warmup,3600,18.902
72.349,warmup,3601,19.504
72.370,warmup,3602,20.846
72.393,warmup,3603,23.256
72.410,warmup,3604,16.766
72.430,warmup,3605,20.088
72.453,warmup,3606,23.214
72.470,warmup,3607,16.852
72.491,warmup,3608,20.984
72.512,warmup,3609,20.860
72.530,warmup,3610,18.660
72.551,warmup,3611,20.477
72.571,warmup,3612,19.969
72.590,warmup,3613,19.570
72.611,warmup,3614,20.823
72.630,warmup,3615,18.561
72.652,warmup,3616,21.770
72.674,warmup,3617,21.986
72.691,warmup,3618,17.492
72.710,warmup,3619,18.724
72.732,warmup,3620,21.767
72.751,warmup,3621,19.818
72.771,warmup,3622,19.491
72.792,warmup,3623,20.925
72.810,warmup,3624,18.073
72.831,warmup,3625,21.024
72.851,warmup,3626,19.837
72.870,warmup,3627,19.029
72.890,warmup,3628,20.467
72.910,warmup,3629,19.432
72.931,warmup,3630,21.074
72.953,warmup,3631,22.255
72.970,warmup,3632,17.006
72.991,warmup,3633,20.751
73.011,warmup,3634,19.974
73.029,warmup,3635,18.406
73.049,warmup,3636,20.208
73.073,warmup,3637,23.667
73.092,warmup,3638,18.663
73.112,warmup,3639,19.905
73.131,warmup,3640,19.224
73.151,warmup,3641,20.042
73.170,warmup,3642,18.842
73.190,warmup,3643,19.888
73.210,warmup,3644,20.618
73.233,warmup,3645,23.048
73.250,warmup,3646,16.810
73.271,warmup,3647,20.838
73.292,warmup,3648,20.759
73.310,warmup,3649,18.636
73.331,warmup,3650,20.758
73.352,warmup,3651,20.807
73.371,warmup,3652,18.873
73.389,warmup,3653,18.733
73.410,warmup,3654,20.742
73.431,warmup,3655,21.022
73.449,warmup,3656,18.247
73.469,warmup,3657,19.208
73.491,warmup,3658,22.076
73.514,warmup,3659,23.707
73.530,warmup,3660,15.929
73.551,warmup,3661,21.103
73.572,warmup,3662,20.394
73.590,warmup,3663,18.584
73.610,warmup,3664,19.280
73.631,warmup,3665,21.545
73.650,warmup,3666,19.246
73.669,warmup,3667,18.780
73.691,warmup,3668,22.114
73.710,warmup,3669,18.913
73.731,warmup,3670,20.267
73.752,warmup,3671,21.238
73.770,warmup,3672,18.515
73.797,warmup,3673,26.519
73.812,warmup,3674,14.852
73.830,warmup,3675,18.199
73.853,warmup,3676,23.632
73.871,warmup,3677,17.030
73.891,warmup,3678,20.043
73.911,warmup,3679,20.311
73.929,warmup,3680,18.463
73.950,warmup,3681,20.911
73.971,warmup,3682,21.114
73.990,warmup,3683,18.866
74.009,warmup,3684,19.086
74.029,warmup,3685,19.946
74.049,warmup,3686,20.013
74.074,warmup,3687,24.653
74.089,warmup,3688,15.545
74.111,warmup,3689,21.138
74.131,warmup,3690,20.514
74.150,warmup,3691,19.253
74.171,warmup,3692,20.184
74.192,warmup,3693,20.983
74.210,warmup,3694,18.919
74.230,warmup,3695,19.918
74.251,warmup,3696,21.022
74.271,warmup,3697,19.116
74.290,warmup,3698,19.958
74.309,warmup,3699,18.869
74.330,warmup,3700,20.930
74.354,warmup,3701,24.014
74.369,warmup,3702,14.875
74.390,warmup,3703,21.190
74.412,warmup,3704,21.195
74.430,warmup,3705,18.687
74.450,warmup,3706,20.056
74.471,warmup,3707,20.945
74.490,warmup,3708,19.074
74.510,warmup,3709,20.167
74.532,warmup,3710,21.792
74.550,warmup,3711,18.079
74.570,warmup,3712,19.550
74.589,warmup,3713,19.517
74.612,warmup,3714,22.215
74.634,warmup,3715,22.618
74.651,warmup,3716,16.449
74.670,warmup,3717,19.165
74.693,warmup,3718,23.285
74.710,warmup,3719,17.182
74.732,warmup,3720,21.715
74.753,warmup,3721,20.904
74.771,warmup,3722,18.331
74.790,warmup,3723,18.823
74.811,warmup,3724,21.305
74.831,warmup,3725,19.402
74.857,warmup,3726,26.056
74.869,warmup,3727,12.297
74.890,warmup,3728,21.132
74.914,warmup,3729,23.245
74.929,warmup,3730,15.534
74.950,warmup,3731,21.170
74.971,warmup,3732,20.902
74.990,warmup,3733,18.938
75.010,warmup,3734,20.029
75.031,warmup,3735,20.872
75.049,warmup,3736,18.164
75.070,warmup,3737,21.310
75.092,warmup,3738,21.127
75.110,warmup,3739,18.371
75.130,warmup,3740,20.372
75.150,warmup,3741,19.964
75.169,warmup,3742,19.153
75.194,warmup,3743,24.470
75.209,warmup,3744,15.496
75.230,warmup,3745,20.921
75.251,warmup,3746,21.020
75.270,warmup,3747,19.003
75.290,warmup,3748,19.943
75.311,warmup,3749,21.112
75.331,warmup,3750,19.444
75.351,warmup,3751,20.267
75.371,warmup,3752,20.110
75.390,warmup,3753,18.713
75.410,warmup,3754,19.986
75.430,warmup,3755,19.964
75.450,warmup,3756,20.330
75.473,warmup,3757,22.991
75.489,warmup,3758,15.955
75.511,warmup,3759,21.846
75.532,warmup,3760,20.738
75.551,warmup,3761,19.555
75.570,warmup,3762,18.638
75.592,warmup,3763,22.047
75.610,warmup,3764,17.900
75.630,warmup,3765,20.568
75.652,warmup,3766,21.283
75.670,warmup,3767,18.133
75.690,warmup,3768,20.100
75.710,warmup,3769,19.981
75.731,warmup,3770,20.887
75.755,warmup,3771,23.950
75.771,warmup,3772,15.701
75.790,warmup,3773,19.105
75.812,warmup,3774,22.090
75.831,warmup,3775,19.124
75.850,warmup,3776,19.632
75.871,warmup,3777,21.000
75.890,warmup,3778,18.226
75.909,warmup,3779,19.672
75.932,warmup,3780,23.042
75.950,warmup,3781,18.064
75.971,warmup,3782,20.095
75.989,warmup,3783,18.613
76.010,warmup,3784,21.135
76.034,warmup,3785,23.898
76.049,warmup,3786,14.802
76.071,warmup,3787,22.111
76.091,warmup,3788,20.303
76.110,warmup,3789,18.866
76.130,warmup,3790,19.277
76.151,warmup,3791,21.770
76.170,warmup,3792,18.887
76.191,warmup,3793,20.646
76.211,warmup,3794,20.141
76.231,warmup,3795,19.957
76.250,warmup,3796,19.023
76.270,warmup,3797,19.963
76.291,warmup,3798,20.893
76.313,warmup,3799,22.217
76.330,warmup,3800,16.476
76.350,warmup,3801,20.962
76.371,warmup,3802,20.509
76.390,warmup,3803,18.539
76.411,warmup,3804,21.046
76.431,warmup,3805,20.625
76.451,warmup,3806,19.342
76.469,warmup,3807,18.915
76.491,warmup,3808,21.046
76.510,warmup,3809,19.846
76.530,warmup,3810,20.110
76.549,warmup,3811,18.970
76.570,warmup,3812,20.716
76.593,warmup,3813,23.191
76.609,warmup,3814,15.611
76.631,warmup,3815,21.803
76.652,warmup,3816,20.759
76.670,warmup,3817,18.341
76.689,warmup,3818,19.447
76.711,warmup,3819,21.879
76.729,warmup,3820,18.217
76.751,warmup,3821,21.300
76.772,warmup,3822,20.866
76.791,warmup,3823,19.071
76.811,warmup,3824,19.865
76.829,warmup,3825,18.899
76.851,warmup,3826,21.214
76.874,warmup,3827,23.162
76.890,warmup,3828,16.102
76.911,warmup,3829,20.618
76.931,warmup,3830,20.807
76.950,warmup,3831,19.134
76.971,warmup,3832,20.397
76.991,warmup,3833,20.448
77.011,warmup,3834,19.880
77.030,warmup,3835,18.849
77.051,warmup,3836,20.821
77.070,warmup,3837,19.201
77.090,warmup,3838,19.956
77.109,warmup,3839,18.991
77.131,warmup,3840,21.573
77.153,warmup,3841,22.344
77.169,warmup,3842,16.484
77.189,warmup,3843,19.788
77.211,warmup,3844,22.026
77.231,warmup,3845,20.117
77.250,warmup,3846,19.034
77.271,warmup,3847,20.620
77.290,warmup,3848,19.370
77.311,warmup,3849,20.432
77.330,warmup,3850,19.567
77.351,warmup,3851,20.185
77.370,warmup,3852,19.917
77.389,warmup,3853,18.986
77.410,warmup,3854,20.341
77.435,warmup,3855,25.521
77.451,warmup,3856,16.204
77.470,warmup,3857,18.565
77.493,warmup,3858,22.647
77.512,warmup,3859,18.816
77.532,warmup,3860,20.003
77.554,warmup,3861,22.145
77.571,warmup,3862,17.064
77.591,warmup,3863,20.413
77.610,warmup,3864,19.307
77.631,warmup,3865,20.946
77.652,warmup,3866,20.458
77.670,warmup,3867,17.818
77.690,warmup,3868,20.312
77.714,warmup,3869,23.804
77.730,warmup,3870,16.281
77.751,warmup,3871,21.073
77.773,warmup,3872,21.413
77.790,warmup,3873,17.787
77.811,warmup,3874,20.325
77.832,warmup,3875,21.418
77.850,warmup,3876,18.209
77.870,warmup,3877,19.915
77.891,warmup,3878,20.319
77.910,warmup,3879,19.620
77.930,warmup,3880,20.180
77.949,warmup,3881,18.814
77.970,warmup,3882,21.199
77.993,warmup,3883,22.450
78.010,warmup,3884,17.502
78.029,warmup,3885,18.946
78.051,warmup,3886,21.723
78.070,warmup,3887,18.583
78.091,warmup,3888,21.371
78.111,warmup,3889,20.276
78.130,warmup,3890,18.571
78.151,warmup,3891,21.037
78.171,warmup,3892,19.984
78.190,warmup,3893,18.872
78.216,warmup,3894,26.498
78.230,warmup,3895,13.484
78.251,warmup,3896,21.203
78.274,warmup,3897,23.265
78.290,warmup,3898,15.659
78.310,warmup,3899,20.640
78.331,warmup,3900,20.680
78.351,warmup,3901,19.447
78.371,warmup,3902,20.767
78.391,warmup,3903,20.015
78.408,warmup,3904,16.982
78.429,warmup,3905,20.911
78.452,warmup,3906,22.291
78.470,warmup,3907,18.886
78.489,warmup,3908,19.063
78.510,warmup,3909,20.062
78.530,warmup,3910,20.879
78.554,warmup,3911,23.530
78.570,warmup,3912,16.190
78.590,warmup,3913,20.340
78.611,warmup,3914,20.738
78.629,warmup,3915,17.829
78.651,warmup,3916,21.900
78.672,warmup,3917,20.606
78.690,warmup,3918,18.130
78.711,warmup,3919,21.459
78.730,warmup,3920,18.915
78.749,warmup,3921,19.461
78.769,warmup,3922,19.511
78.789,warmup,3923,20.128
78.809,warmup,3924,20.043
78.834,warmup,3925,24.562
78.850,warmup,3926,16.420
78.870,warmup,3927,19.955
78.891,warmup,3928,20.754
78.910,warmup,3929,19.129
78.931,warmup,3930,20.517
78.951,warmup,3931,20.729
78.971,warmup,3932,19.385
78.991,warmup,3933,19.895
79.012,warmup,3934,20.998
79.032,warmup,3935,20.135
79.049,warmup,3936,17.827
79.070,warmup,3937,20.151
79.089,warmup,3938,19.848
79.114,warmup,3939,24.779
79.130,warmup,3940,15.273
79.150,warmup,3941,20.023
79.171,warmup,3942,21.577
79.190,warmup,3943,19.160
79.209,warmup,3944,19.090
79.231,warmup,3945,21.233
79.249,warmup,3946,18.755
79.270,warmup,3947,21.064
79.291,warmup,3948,20.848
79.309,warmup,3949,18.174
79.329,warmup,3950,19.896
79.350,warmup,3951,20.186
79.370,warmup,3952,20.731
79.393,warmup,3953,22.990
79.409,warmup,3954,16.090
79.431,warmup,3955,21.931
79.451,warmup,3956,19.619
79.470,warmup,3957,19.243
79.491,warmup,3958,20.743
79.512,warmup,3959,20.920
79.531,warmup,3960,19.397
79.551,warmup,3961,19.433
79.571,warmup,3962,20.858
79.591,warmup,3963,19.223
79.611,warmup,3964,20.208
79.629,warmup,3965,17.817
79.650,warmup,3966,21.603
79.674,warmup,3967,23.503
79.689,warmup,3968,15.509
79.709,warmup,3969,20.145
79.732,warmup,3970,22.624
79.749,warmup,3971,16.886
79.771,warmup,3972,21.582
79.792,warmup,3973,21.201
79.811,warmup,3974,19.193
79.830,warmup,3975,18.736
79.852,warmup,3976,22.026
79.872,warmup,3977,19.921
79.890,warmup,3978,18.337
79.909,warmup,3979,18.848
79.930,warmup,3980,21.479
79.954,warmup,3981,23.498
79.971,warmup,3982,16.674
79.991,warmup,3983,20.177
80.012,warmup,3984,21.316
80.030,warmup,3985,17.503
80.051,warmup,3986,21.030
80.071,warmup,3987,20.712
80.091,warmup,3988,19.281
80.111,warmup,3989,20.095
80.130,warmup,3990,19.237
80.151,warmup,3991,20.998
80.170,warmup,3992,19.644
80.188,warmup,3993,17.856
80.211,warmup,3994,22.277
80.234,warmup,3995,23.036
80.250,warmup,3996,16.209
80.270,warmup,3997,20.562
80.291,warmup,3998,20.780
80.310,warmup,3999,18.912
80.331,warmup,4000,20.977
80.352,warmup,4001,21.204
80.370,warmup,4002,17.858
80.391,warmup,4003,20.916
80.411,warmup,4004,19.993
80.431,warmup,4005,19.947
80.450,warmup,4006,19.167
80.470,warmup,4007,19.834
80.491,warmup,4008,21.085
80.515,warmup,4009,23.773
80.531,warmup,4010,16.159
80.551,warmup,4011,19.759
80.572,warmup,4012,21.025
80.590,warmup,4013,17.800
80.610,warmup,4014,20.442
80.632,warmup,4015,21.599
80.649,warmup,4016,17.741
80.671,warmup,4017,21.169
80.691,warmup,4018,20.520
80.711,warmup,4019,20.003
80.730,warmup,4020,18.988
80.750,warmup,4021,19.718
80.769,warmup,4022,19.434
80.795,warmup,4023,25.761
80.810,warmup,4024,14.908
80.831,warmup,4025,21.049
80.852,warmup,4026,21.135
80.872,warmup,4027,19.413
80.891,warmup,4028,19.609
80.911,warmup,4029,20.203
80.931,warmup,4030,19.581
80.951,warmup,4031,20.188
80.971,warmup,4032,19.769
80.991,warmup,4033,19.911
81.016,warmup,4034,25.516
81.029,warmup,4035,12.481
81.051,warmup,4036,22.005
81.073,warmup,4037,22.483
81.090,warmup,4038,16.479
81.110,warmup,4039,20.218
81.132,warmup,4040,21.665
81.150,warmup,4041,18.141
81.170,warmup,4042,20.079
81.192,warmup,4043,21.671
81.211,warmup,4044,19.294
81.230,warmup,4045,18.868
81.251,warmup,4046,21.238
81.271,warmup,4047,19.752
81.291,warmup,4048,20.116
81.310,warmup,4049,19.650
81.329,warmup,4050,18.903
81.354,warmup,4051,24.319
81.369,warmup,4052,15.552
81.390,warmup,4053,21.241
81.411,warmup,4054,20.782
81.429,warmup,4055,18.085
81.449,warmup,4056,20.006
81.471,warmup,4057,21.979
81.490,warmup,4058,19.173
81.510,warmup,4059,20.005
81.532,warmup,4060,21.210
81.551,warmup,4061,19.181
81.570,warmup,4062,19.526
81.590,warmup,4063,19.877
81.610,warmup,4064,20.212
81.634,warmup,4065,23.100
81.649,warmup,4066,15.707
81.669,warmup,4067,20.180
81.692,warmup,4068,22.208
81.710,warmup,4069,17.996
81.729,warmup,4070,19.572
81.751,warmup,4071,22.041
81.770,warmup,4072,19.174
81.791,warmup,4073,20.187
81.812,warmup,4074,20.908
81.831,warmup,4075,18.991
81.851,warmup,4076,19.963
81.869,warmup,4077,18.922
81.890,warmup,4078,20.356
81.914,warmup,4079,23.918
81.930,warmup,4080,15.949
81.949,warmup,4081,19.826
81.971,warmup,4082,21.911
81.990,warmup,4083,18.127
82.011,warmup,4084,21.082
82.031,warmup,4085,20.494
82.050,warmup,4086,18.470
82.070,warmup,4087,20.380
82.091,warmup,4088,21.161
82.109,warmup,4089,18.224
82.130,warmup,4090,20.782
82.149,warmup,4091,19.045
82.170,warmup,4092,20.810
82.194,warmup,4093,23.961
82.210,warmup,4094,15.694
82.229,warmup,4095,19.865
82.252,warmup,4096,22.325
82.270,warmup,4097,17.737
82.291,warmup,4098,20.967
82.312,warmup,4099,21.767
82.330,warmup,4100,17.355
82.351,warmup,4101,21.268
82.371,warmup,4102,20.164
82.389,warmup,4103,18.143
82.410,warmup,4104,20.817
82.429,warmup,4105,18.685
82.450,warmup,4106,20.916
82.474,warmup,4107,24.560
82.490,warmup,4108,15.531
82.511,warmup,4109,21.120
82.532,warmup,4110,21.215
82.551,warmup,4111,18.524
82.571,warmup,4112,20.388
82.591,warmup,4113,20.480
82.610,warmup,4114,18.809
82.630,warmup,4115,20.239
82.653,warmup,4116,22.145
82.670,warmup,4117,17.849
82.690,warmup,4118,19.901
82.709,warmup,4119,18.921
82.730,warmup,4120,20.926
82.754,warmup,4121,23.274
82.770,warmup,4122,16.050
82.791,warmup,4123,21.267
82.811,warmup,4124,20.050
82.831,warmup,4125,20.255
82.851,warmup,4126,19.841
82.871,warmup,4127,20.369
82.890,warmup,4128,18.949
82.911,warmup,4129,20.561
82.931,warmup,4130,20.221
82.950,warmup,4131,18.815
82.971,warmup,4132,21.093
82.990,warmup,4133,18.983
83.011,warmup,4134,21.114
83.033,warmup,4135,22.335
83.049,warmup,4136,15.562
83.071,warmup,4137,22.129
83.091,warmup,4138,20.216
83.110,warmup,4139,18.855
83.131,warmup,4140,20.708
83.152,warmup,4141,20.915
83.172,warmup,4142,20.204
83.192,warmup,4143,19.960
83.210,warmup,4144,18.051
83.231,warmup,4145,21.079
83.250,warmup,4146,18.928
83.270,warmup,4147,19.981
83.291,warmup,4148,21.088
83.314,warmup,4149,23.240
83.330,warmup,4150,15.262
83.351,warmup,4151,20.952
83.371,warmup,4152,20.535
83.391,warmup,4153,19.623
83.411,warmup,4154,19.862
83.431,warmup,4155,20.417
83.450,warmup,4156,18.564
83.471,warmup,4157,21.006
83.493,warmup,4158,22.102
83.510,warmup,4159,17.131
83.531,warmup,4160,20.932
83.552,warmup,4161,20.968
83.571,warmup,4162,19.803
83.594,warmup,4163,22.333
83.610,warmup,4164,16.042
83.630,warmup,4165,20.392
83.652,warmup,4166,21.765
83.671,warmup,4167,18.626
83.691,warmup,4168,19.960
83.711,warmup,4169,20.770
83.732,warmup,4170,20.544
83.750,warmup,4171,18.293
83.770,warmup,4172,19.469
83.790,warmup,4173,20.762
83.810,warmup,4174,20.027
83.829,warmup,4175,18.132
83.851,warmup,4176,22.820
83.874,warmup,4177,22.483
83.891,warmup,4178,16.844
83.909,warmup,4179,18.538
83.931,warmup,4180,21.492
83.949,warmup,4181,18.694
83.970,warmup,4182,20.879
83.991,warmup,4183,20.946
84.009,warmup,4184,17.976
84.030,warmup,4185,21.084
84.050,warmup,4186,19.893
84.069,warmup,4187,19.227
84.090,warmup,4188,20.173
84.109,warmup,4189,19.741
84.130,warmup,4190,20.948
84.154,warmup,4191,23.314
84.169,warmup,4192,15.732
84.189,warmup,4193,19.940
84.211,warmup,4194,21.622
84.230,warmup,4195,19.009
84.249,warmup,4196,18.660
84.272,warmup,4197,23.095
84.290,warmup,4198,17.863
84.311,warmup,4199,21.121
84.331,warmup,4200,20.484
84.350,warmup,4201,18.957
84.370,warmup,4202,20.019
