t_s,phase,displayed_frames,published,dropped,mailbox_age_ms,upload_count,upload_sum_us,upload_max_ms,rss_kb,footprint_kb,exposed,degraded,producer_fps,producer_rendered,producer_failed
1602.997,measure,80133,80133,0,14,80131,47571133,13.701,176180,1492324,1,0,50.00,80133,0
1603.993,measure,80183,80183,0,10,80181,47600214,13.701,176184,1492324,1,0,50.05,80183,0
1604.996,measure,80233,80233,0,13,80231,47629166,13.701,176196,1492324,1,0,49.95,80233,0
1605.997,measure,80283,80283,0,14,80281,47658428,13.701,176192,1492324,1,0,50.00,80283,0
1606.994,measure,80333,80333,0,11,80331,47687232,13.701,176196,1492324,1,0,50.05,80333,0
1607.991,measure,80383,80383,0,7,80381,47716199,13.701,175904,1492324,1,0,50.00,80383,0
1608.997,measure,80433,80433,0,14,80431,47745201,13.701,175912,1492324,1,0,50.00,80433,0
1609.997,measure,80483,80483,0,14,80481,47774456,13.701,175616,1492324,1,0,50.00,80483,0
1610.996,measure,80533,80533,0,13,80531,47803778,13.701,175192,1492324,1,0,50.00,80533,0
1611.997,measure,80583,80583,0,13,80581,47833200,13.701,175188,1492324,1,0,49.95,80583,0
1612.997,measure,80633,80633,0,12,80631,47862334,13.701,175168,1492324,1,0,49.95,80633,0
1613.995,measure,80683,80683,0,12,80681,47891965,13.701,175184,1492324,1,0,49.95,80683,0
1614.992,measure,80733,80733,0,9,80731,47921041,13.701,175192,1492324,1,0,50.05,80733,0
1615.997,measure,80783,80783,0,13,80781,47949928,13.701,175208,1492324,1,0,50.05,80783,0
1616.996,measure,80833,80833,0,13,80831,47978808,13.701,175240,1492324,1,0,49.90,80833,0
1617.997,measure,80883,80883,0,14,80881,48007914,13.701,175248,1492324,1,0,50.05,80883,0
1618.997,measure,80933,80933,0,14,80931,48036761,13.701,175264,1492324,1,0,50.05,80933,0
1619.996,measure,80983,80983,0,13,80981,48065794,13.701,175360,1492324,1,0,50.00,80983,0
1620.994,measure,81033,81033,0,11,81031,48094799,13.701,175372,1492324,1,0,49.95,81033,0
1621.991,measure,81083,81083,0,8,81081,48123927,13.701,175388,1492324,1,0,50.00,81083,0
1622.992,measure,81133,81133,0,8,81131,48152791,13.701,175396,1492324,1,0,50.00,81133,0
1623.994,measure,81183,81183,0,10,81181,48181551,13.701,175408,1492324,1,0,50.00,81183,0
1624.997,measure,81233,81233,0,13,81231,48210772,13.701,175416,1492324,1,0,50.00,81233,0
1625.996,measure,81283,81283,0,13,81281,48239710,13.701,175428,1492324,1,0,50.00,81283,0
1626.997,measure,81333,81333,0,12,81331,48268729,13.701,175436,1492324,1,0,50.00,81333,0
1627.992,measure,81383,81383,0,9,81381,48297658,13.701,175448,1492324,1,0,50.00,81383,0
1628.991,measure,81433,81433,0,7,81431,48326893,13.701,175460,1492324,1,0,50.00,81433,0
1629.992,measure,81483,81483,0,8,81481,48356103,13.701,175468,1492324,1,0,49.90,81483,0
1630.997,measure,81533,81533,0,14,81531,48385661,13.701,175480,1492324,1,0,49.95,81533,0
1631.991,measure,81583,81583,0,8,81581,48415081,13.701,175552,1492324,1,0,50.15,81583,0
1632.994,measure,81633,81633,0,11,81631,48444719,13.701,175548,1492324,1,0,50.00,81633,0
1633.996,measure,81683,81683,0,11,81681,48473747,13.701,174512,1492324,1,0,50.00,81683,0
1634.992,measure,81733,81733,0,7,81731,48503217,13.701,174528,1492324,1,0,50.00,81733,0
1635.992,measure,81783,81783,0,8,81781,48532265,13.701,174516,1492324,1,0,50.00,81783,0
1636.996,measure,81833,81833,0,12,81831,48562082,13.701,174508,1492324,1,0,49.95,81833,0
1637.996,measure,81883,81883,0,12,81881,48591567,13.701,174520,1492324,1,0,50.05,81883,0
1638.997,measure,81933,81933,0,12,81931,48621063,13.701,174528,1492324,1,0,50.00,81933,0
1639.997,measure,81983,81983,0,13,81981,48649660,13.701,174536,1492324,1,0,50.05,81983,0
1640.996,measure,82033,82033,0,10,82031,48678340,13.701,174464,1492324,1,0,49.95,82033,0
1641.996,measure,82083,82083,0,13,82081,48707425,13.701,174368,1492324,1,0,50.00,82083,0
1642.992,measure,82133,82133,0,8,82131,48740429,13.701,181620,1499544,1,0,50.00,82133,0
1643.991,measure,82183,82183,0,6,82181,48769491,13.701,174416,1492324,1,0,50.00,82183,0
1644.996,measure,82233,82233,0,13,82231,48798721,13.701,174296,1492324,1,0,50.00,82233,0
1645.997,measure,82283,82283,0,14,82281,48828024,13.701,174268,1492324,1,0,50.00,82283,0
1646.992,measure,82333,82333,0,10,82331,48856624,13.701,174124,1492324,1,0,50.00,82333,0
1647.992,measure,82383,82383,0,10,82381,48885574,13.701,173980,1492324,1,0,50.05,82383,0
1648.997,measure,82433,82433,0,14,82431,48914157,13.701,173936,1492324,1,0,50.00,82433,0
1649.991,measure,82483,82483,0,8,82481,48943498,13.701,173952,1492324,1,0,50.00,82483,0
1650.993,measure,82533,82533,0,10,82531,48972470,13.701,174028,1492324,1,0,50.00,82533,0
1651.995,measure,82583,82583,0,12,82581,49001588,13.701,174036,1492324,1,0,49.95,82583,0
1652.996,measure,82633,82633,0,13,82631,49030809,13.701,174048,1492324,1,0,50.00,82633,0
1653.993,measure,82683,82683,0,11,82681,49059747,13.701,174056,1492324,1,0,50.00,82683,0
1654.995,measure,82733,82733,0,12,82731,49088648,13.701,174076,1492324,1,0,50.00,82733,0
1655.997,measure,82783,82783,0,14,82781,49117943,13.701,174080,1492324,1,0,50.00,82783,0
1656.991,measure,82833,82833,0,7,82831,49147183,13.701,174012,1492324,1,0,50.00,82833,0
1657.997,measure,82883,82883,0,14,82881,49176562,13.701,173964,1492324,1,0,50.05,82883,0
1658.994,measure,82933,82933,0,11,82931,49205533,13.701,173968,1492324,1,0,49.95,82933,0
1659.997,measure,82983,82983,0,14,82981,49234776,13.701,173968,1492324,1,0,49.95,82983,0
1660.996,measure,83033,83033,0,15,83031,49263368,13.701,173980,1492324,1,0,50.00,83033,0
1661.997,measure,83083,83083,0,14,83081,49292455,13.701,173992,1492324,1,0,50.10,83083,0
1662.996,measure,83133,83133,0,13,83131,49321067,13.701,174000,1492324,1,0,50.00,83133,0
1663.992,measure,83183,83183,0,9,83181,49349992,13.701,174008,1492324,1,0,49.95,83183,0
1664.994,measure,83233,83233,0,11,83231,49379011,13.701,174024,1492324,1,0,50.00,83233,0
1665.997,measure,83283,83283,0,13,83281,49408450,13.701,174036,1492324,1,0,50.05,83283,0
1666.996,measure,83333,83333,0,13,83331,49437678,13.701,174044,1492324,1,0,50.00,83333,0
1667.997,measure,83383,83383,0,14,83381,49466494,13.701,174052,1492324,1,0,49.95,83383,0
1668.993,measure,83433,83433,0,10,83431,49496060,13.701,174068,1492324,1,0,50.00,83433,0
1669.997,measure,83483,83483,0,14,83481,49525029,13.701,174080,1492324,1,0,50.05,83483,0
1670.991,measure,83533,83533,0,8,83531,49554153,13.701,174084,1492324,1,0,49.95,83533,0
1671.997,measure,83583,83583,0,12,83581,49583278,13.701,174096,1492324,1,0,50.00,83583,0
1672.997,measure,83633,83633,0,13,83631,49612504,13.701,174112,1492324,1,0,50.00,83633,0
1673.996,measure,83683,83683,0,13,83681,49641897,13.701,174120,1492324,1,0,50.00,83683,0
1674.994,measure,83733,83733,0,11,83731,49670809,13.701,174148,1492324,1,0,50.00,83733,0
1675.997,measure,83783,83783,0,12,83781,49699651,13.701,174156,1492324,1,0,50.00,83783,0
1676.997,measure,83833,83833,0,13,83831,49729346,13.701,174172,1492324,1,0,50.00,83833,0
1677.992,measure,83883,83883,0,8,83881,49758448,13.701,174180,1492324,1,0,50.00,83883,0
1678.996,measure,83933,83933,0,14,83931,49787746,13.701,174192,1492324,1,0,50.00,83933,0
1679.995,measure,83983,83983,0,11,83981,49817044,13.701,174196,1492324,1,0,50.00,83983,0
1680.997,measure,84033,84033,0,14,84031,49846640,13.701,174060,1492324,1,0,50.00,84033,0
1681.997,measure,84083,84083,0,14,84081,49876042,13.701,174072,1492324,1,0,50.00,84083,0
1682.992,measure,84133,84133,0,9,84131,49905260,13.701,174084,1492324,1,0,50.05,84133,0
1683.997,measure,84183,84183,0,14,84181,49933965,13.701,174104,1492324,1,0,49.95,84183,0
1684.992,measure,84233,84233,0,9,84231,49962773,13.701,174116,1492324,1,0,50.00,84233,0
1685.991,measure,84283,84283,0,7,84281,49991916,13.701,174128,1492324,1,0,50.00,84283,0
1686.993,measure,84333,84333,0,9,84331,50021080,13.701,174140,1492324,1,0,50.00,84333,0
1687.995,measure,84383,84383,0,11,84381,50050254,13.701,174152,1492324,1,0,50.05,84383,0
1688.996,measure,84433,84433,0,14,84431,50079111,13.701,174168,1492324,1,0,49.95,84433,0
1689.996,measure,84483,84483,0,12,84481,50108009,13.701,174180,1492324,1,0,50.00,84483,0
1690.992,measure,84533,84533,0,7,84531,50137176,13.701,174192,1492324,1,0,50.00,84533,0
1691.992,measure,84583,84583,0,9,84581,50166106,13.701,174208,1492324,1,0,49.95,84583,0
1692.996,measure,84633,84633,0,13,84631,50194891,13.701,174224,1492324,1,0,50.10,84633,0
1693.991,measure,84683,84683,0,7,84681,50224425,13.701,174236,1492324,1,0,49.90,84683,0
1694.991,measure,84733,84733,0,7,84731,50253492,13.701,174244,1492324,1,0,50.05,84733,0
1695.997,measure,84783,84783,0,14,84781,50282858,13.701,174260,1492324,1,0,50.00,84783,0
1696.996,measure,84833,84833,0,13,84831,50312286,13.701,174268,1492324,1,0,50.05,84833,0
1697.996,measure,84883,84883,0,14,84881,50341574,13.701,174288,1492324,1,0,49.95,84883,0
1698.991,measure,84933,84933,0,8,84931,50370352,13.701,174292,1492324,1,0,50.00,84933,0
1699.994,measure,84983,84983,0,12,84981,50399072,13.701,174216,1492324,1,0,50.05,84983,0
1700.997,measure,85033,85033,0,13,85031,50428314,13.701,174164,1492324,1,0,49.95,85033,0
1701.996,measure,85083,85083,0,12,85081,50457561,13.701,174168,1492324,1,0,50.05,85083,0
1702.997,measure,85133,85133,0,14,85131,50486675,13.701,174152,1492324,1,0,50.00,85133,0
1703.997,measure,85183,85183,0,14,85181,50515958,13.701,174164,1492324,1,0,50.00,85183,0
1704.996,measure,85233,85233,0,14,85231,50544972,13.701,174080,1492324,1,0,50.00,85233,0
1705.991,measure,85283,85283,0,8,85281,50574044,13.701,174092,1492324,1,0,50.00,85283,0
1706.996,measure,85333,85333,0,14,85331,50605110,13.701,174096,1492324,1,0,49.95,85333,0
1707.997,measure,85383,85383,0,13,85381,50634384,13.701,174032,1492324,1,0,50.00,85383,0
1708.996,measure,85433,85433,0,13,85431,50663255,13.701,173640,1492352,1,0,50.05,85433,0
1709.997,measure,85483,85483,0,14,85481,50692284,13.701,173652,1492352,1,0,49.95,85483,0
1710.997,measure,85533,85533,0,14,85531,50720855,13.701,173500,1492352,1,0,50.05,85533,0
1711.994,measure,85583,85583,0,11,85581,50749912,13.701,172892,1492352,1,0,49.95,85583,0
1712.992,measure,85633,85633,0,9,85631,50778879,13.701,172908,1492352,1,0,50.00,85633,0
1713.996,measure,85683,85683,0,12,85681,50807696,13.701,172912,1492352,1,0,50.00,85683,0
1714.996,measure,85733,85733,0,13,85731,50836856,13.701,172604,1492352,1,0,50.00,85733,0
1715.997,measure,85783,85783,0,13,85781,50865744,13.701,172620,1492352,1,0,50.05,85783,0
1716.997,measure,85833,85833,0,14,85831,50894649,13.701,172628,1492352,1,0,50.00,85833,0
1717.995,measure,85883,85883,0,11,85881,50924226,13.701,172640,1492352,1,0,50.00,85883,0
1718.997,measure,85933,85933,0,15,85931,50953349,13.701,172656,1492352,1,0,49.95,85933,0
1719.991,measure,85983,85983,0,8,85981,50982112,13.701,172672,1492352,1,0,50.05,85983,0
1720.996,measure,86033,86033,0,13,86031,51011225,13.701,172692,1492352,1,0,49.95,86033,0
1721.996,measure,86083,86083,0,13,86081,51040354,13.701,172700,1492352,1,0,50.00,86083,0
1722.994,measure,86133,86133,0,11,86131,51069241,13.701,172712,1492352,1,0,50.00,86133,0
1723.997,measure,86183,86183,0,14,86181,51098287,13.701,172720,1492352,1,0,50.00,86183,0
1724.991,measure,86233,86233,0,8,86231,51127212,13.701,172732,1492352,1,0,50.00,86233,0
1725.996,measure,86283,86283,0,14,86281,51156321,13.701,172740,1492352,1,0,50.00,86283,0
1726.992,measure,86333,86333,0,8,86331,51185503,13.701,172752,1492352,1,0,50.00,86333,0
1727.997,measure,86383,86383,0,14,86381,51214823,13.701,172760,1492352,1,0,50.00,86383,0
1728.997,measure,86433,86433,0,13,86431,51243731,13.701,172772,1492352,1,0,50.00,86433,0
1729.996,measure,86483,86483,0,13,86481,51272589,13.701,172792,1492352,1,0,50.00,86483,0
1730.996,measure,86533,86533,0,13,86531,51301514,13.701,172800,1492352,1,0,50.00,86533,0
1731.996,measure,86583,86583,0,11,86581,51330844,13.701,172808,1492352,1,0,50.05,86583,0
1732.995,measure,86633,86633,0,11,86631,51359927,13.701,172880,1492352,1,0,49.95,86633,0
1733.992,measure,86683,86683,0,9,86681,51389381,13.701,172888,1492352,1,0,50.00,86683,0
1734.996,measure,86733,86733,0,13,86731,51418821,13.701,172904,1492352,1,0,50.00,86733,0
1735.997,measure,86783,86783,0,13,86781,51447755,13.701,172912,1492352,1,0,50.00,86783,0
1736.992,measure,86833,86833,0,9,86831,51477101,13.701,172928,1492352,1,0,50.00,86833,0
1737.995,measure,86883,86883,0,10,86881,51505998,13.701,172924,1492352,1,0,50.00,86883,0
1738.997,measure,86933,86933,0,12,86931,51534974,13.701,172932,1492352,1,0,50.00,86933,0
1739.997,measure,86983,86983,0,14,86981,51564068,13.701,172944,1492352,1,0,50.05,86983,0
1740.991,measure,87033,87033,0,8,87031,51593379,13.701,172956,1492352,1,0,49.95,87033,0
1741.997,measure,87083,87083,0,13,87081,51622622,13.701,172968,1492352,1,0,50.00,87083,0
1742.992,measure,87133,87133,0,9,87131,51651326,13.701,172972,1492352,1,0,50.00,87133,0
1743.996,measure,87183,87183,0,14,87181,51680142,13.701,172984,1492352,1,0,50.05,87183,0
1744.997,measure,87233,87233,0,14,87231,51709047,13.701,172996,1492352,1,0,49.95,87233,0
1745.991,measure,87283,87283,0,7,87281,51737703,13.701,172992,1492352,1,0,50.00,87283,0
1746.994,measure,87333,87333,0,11,87331,51766557,13.701,172840,1492352,1,0,50.00,87333,0
1747.991,measure,87383,87383,0,8,87381,51795763,13.701,172764,1492352,1,0,50.00,87383,0
1748.996,measure,87433,87433,0,13,87431,51825236,13.701,172776,1492352,1,0,50.05,87433,0
1749.997,measure,87483,87483,0,14,87481,51854156,13.701,172788,1492352,1,0,49.95,87483,0
1750.996,measure,87533,87533,0,13,87531,51883576,13.701,173080,1492352,1,0,50.00,87533,0
1751.996,measure,87583,87583,0,14,87581,51912601,13.701,173092,1492352,1,0,50.05,87583,0
1752.997,measure,87633,87633,0,13,87631,51941900,13.701,173104,1492352,1,0,49.95,87633,0
1753.997,measure,87683,87683,0,14,87681,51970964,13.701,173120,1492352,1,0,50.00,87683,0
1754.991,measure,87733,87733,0,8,87731,51999835,13.701,173116,1492352,1,0,50.00,87733,0
1755.997,measure,87783,87783,0,14,87781,52028432,13.701,173100,1492352,1,0,50.05,87783,0
1756.997,measure,87833,87833,0,14,87831,52057315,13.701,173104,1492352,1,0,49.95,87833,0
1757.991,measure,87883,87883,0,8,87881,52085775,13.701,173108,1492352,1,0,50.00,87883,0
1758.997,measure,87933,87933,0,15,87931,52114417,13.701,173120,1492352,1,0,50.00,87933,0
1759.994,measure,87983,87983,0,10,87981,52143184,13.701,173132,1492352,1,0,50.05,87983,0
1760.996,measure,88033,88033,0,13,88031,52172278,13.701,173148,1492352,1,0,49.95,88033,0
1761.991,measure,88083,88083,0,8,88081,52202622,13.701,173164,1492352,1,0,50.00,88083,0
1762.997,measure,88133,88133,0,14,88131,52232105,13.701,173220,1492352,1,0,50.05,88133,0
1763.993,measure,88183,88183,0,9,88181,52261793,13.701,173232,1492352,1,0,49.95,88183,0
1764.997,measure,88233,88233,0,13,88231,52290829,13.701,173244,1492352,1,0,50.00,88233,0
1765.995,measure,88283,88283,0,12,88281,52319777,13.701,173256,1492352,1,0,50.00,88283,0
1766.991,measure,88333,88333,0,7,88331,52348843,13.701,173268,1492352,1,0,50.05,88333,0
1767.994,measure,88383,88383,0,11,88381,52378070,13.701,173284,1492352,1,0,50.00,88383,0
1768.991,measure,88433,88433,0,8,88431,52406960,13.701,173296,1492352,1,0,50.00,88433,0
1769.997,measure,88483,88483,0,13,88481,52435933,13.701,173308,1492352,1,0,50.00,88483,0
1770.994,measure,88533,88533,0,11,88531,52464532,13.701,173320,1492352,1,0,50.00,88533,0
1771.992,measure,88583,88583,0,10,88581,52493372,13.701,173332,1492352,1,0,49.90,88583,0
1772.997,measure,88633,88633,0,12,88631,52522350,13.701,173332,1492352,1,0,50.00,88633,0
1773.994,measure,88683,88683,0,10,88681,52551279,13.701,173344,1492352,1,0,50.05,88683,0
1774.997,measure,88733,88733,0,13,88731,52580036,13.701,173356,1492352,1,0,50.00,88733,0
1775.991,measure,88783,88783,0,8,88781,52609082,13.701,173368,1492352,1,0,50.00,88783,0
1776.997,measure,88833,88833,0,14,88831,52638053,13.701,173380,1492352,1,0,50.00,88833,0
1777.996,measure,88883,88883,0,12,88881,52667287,13.701,173392,1492352,1,0,50.00,88883,0
1778.997,measure,88933,88933,0,14,88931,52696947,13.701,173280,1492352,1,0,50.00,88933,0
1779.997,measure,88983,88983,0,13,88981,52726068,13.701,173292,1492352,1,0,50.00,88983,0
1780.992,measure,89033,89033,0,7,89031,52755424,13.701,173304,1492352,1,0,50.00,89033,0
1781.992,measure,89083,89083,0,9,89081,52784981,13.701,173312,1492352,1,0,50.00,89083,0
1782.992,measure,89133,89133,0,6,89131,52814604,13.701,173328,1492352,1,0,50.00,89133,0
1783.994,measure,89183,89183,0,10,89181,52843294,13.701,173336,1492352,1,0,50.00,89183,0
1784.996,measure,89233,89233,0,13,89231,52872332,13.701,173352,1492352,1,0,50.00,89233,0
1785.993,measure,89283,89283,0,10,89281,52901269,13.701,173364,1492352,1,0,50.00,89283,0
1786.994,measure,89333,89333,0,11,89331,52930521,13.701,173380,1492352,1,0,50.00,89333,0
1787.996,measure,89383,89383,0,14,89381,52959691,13.701,173920,1492352,1,0,50.00,89383,0
1788.991,measure,89433,89433,0,8,89431,52989031,13.701,173928,1492352,1,0,50.00,89433,0
1789.992,measure,89483,89483,0,9,89481,53018027,13.701,173944,1492352,1,0,50.05,89483,0
1790.991,measure,89533,89533,0,7,89531,53046985,13.701,173956,1492352,1,0,49.95,89533,0
1791.996,measure,89583,89583,0,13,89581,53076072,13.701,173964,1492352,1,0,50.00,89583,0
1792.995,measure,89633,89633,0,12,89631,53105656,13.701,173976,1492352,1,0,50.00,89633,0
1793.995,measure,89683,89683,0,12,89681,53134377,13.701,173988,1492352,1,0,50.05,89683,0
1794.994,measure,89733,89733,0,9,89731,53163419,13.701,174008,1492352,1,0,49.95,89733,0
1795.991,measure,89783,89783,0,7,89781,53192395,13.701,174016,1492352,1,0,50.00,89783,0
1796.992,measure,89833,89833,0,9,89831,53221352,13.701,174048,1492352,1,0,50.00,89833,0
1797.995,measure,89883,89883,0,12,89881,53250271,13.701,174064,1492352,1,0,50.00,89883,0
1798.997,measure,89933,89933,0,14,89931,53279481,13.701,174072,1492352,1,0,50.00,89933,0
1799.997,measure,89983,89983,0,13,89981,53308541,13.701,174080,1492352,1,0,50.05,89983,0
1800.997,measure,90033,90033,0,14,90031,53337640,13.701,174092,1492352,1,0,49.95,90033,0
1801.996,measure,90083,90083,0,13,90081,53366732,13.701,174108,1492352,1,0,50.05,90083,0
1802.997,measure,90133,90133,0,14,90131,53395551,13.701,174124,1492352,1,0,49.95,90133,0
1803.991,measure,90183,90183,0,8,90181,53424140,13.701,174128,1492352,1,0,50.00,90183,0
1804.996,measure,90233,90233,0,13,90231,53453480,13.701,174140,1492352,1,0,50.00,90233,0
1805.992,measure,90283,90283,0,9,90281,53482507,13.701,174144,1492352,1,0,50.00,90283,0
1806.997,measure,90333,90333,0,13,90331,53511296,13.701,173920,1492352,1,0,50.00,90333,0
1807.996,measure,90383,90383,0,13,90381,53540161,13.701,173928,1492352,1,0,50.00,90383,0
1808.997,measure,90433,90433,0,14,90431,53569198,13.701,173924,1492352,1,0,50.00,90433,0
1809.992,measure,90483,90483,0,9,90481,53597917,13.701,173300,1492352,1,0,50.05,90483,0
1810.991,measure,90533,90533,0,7,90531,53627125,13.701,173092,1492352,1,0,50.00,90533,0
1811.997,measure,90583,90583,0,14,90581,53656341,13.701,173352,1492376,1,0,49.95,90583,0
1812.997,measure,90633,90633,0,14,90631,53685461,13.701,173296,1492376,1,0,50.05,90633,0
1813.996,measure,90683,90683,0,13,90681,53714195,13.701,173312,1492376,1,0,49.95,90683,0
1814.994,measure,90733,90733,0,11,90731,53742807,13.701,173324,1492376,1,0,50.00,90733,0
1815.997,measure,90783,90783,0,15,90781,53771430,13.701,173336,1492376,1,0,50.00,90783,0
1816.997,measure,90833,90833,0,13,90831,53799948,13.701,173348,1492376,1,0,50.00,90833,0
1817.992,measure,90883,90883,0,9,90881,53828772,13.701,173364,1492376,1,0,50.00,90883,0
1818.994,measure,90933,90933,0,11,90931,53857916,13.701,173376,1492376,1,0,50.00,90933,0
1819.997,measure,90983,90983,0,13,90981,53886641,13.701,173388,1492376,1,0,50.00,90983,0
1820.996,measure,91033,91033,0,13,91031,53915655,13.701,173408,1492376,1,0,50.05,91033,0
1821.996,measure,91083,91083,0,13,91081,53944532,13.701,173420,1492376,1,0,49.95,91083,0
1822.997,measure,91133,91133,0,12,91131,53973626,13.701,173432,1492376,1,0,50.00,91133,0
1823.992,measure,91183,91183,0,8,91181,54003078,13.701,173452,1492376,1,0,50.00,91183,0
1824.992,measure,91233,91233,0,8,91231,54032581,13.701,173460,1492376,1,0,50.00,91233,0
1825.996,measure,91283,91283,0,14,91281,54061678,13.701,173472,1492376,1,0,50.00,91283,0
1826.997,measure,91333,91333,0,13,91331,54090679,13.701,173484,1492376,1,0,49.95,91333,0
