t_s,phase,frame_number,interval_ms
751.630,warmup,37565,21.218
751.651,warmup,37566,20.966
751.669,warmup,37567,17.642
751.690,warmup,37568,20.871
751.709,warmup,37569,18.946
751.730,warmup,37570,21.047
751.751,warmup,37571,20.951
751.770,warmup,37572,18.967
751.790,warmup,37573,19.809
751.813,warmup,37574,23.181
751.830,warmup,37575,17.675
751.849,warmup,37576,18.922
751.871,warmup,37577,22.072
751.889,warmup,37578,18.008
751.910,warmup,37579,20.876
751.930,warmup,37580,19.804
751.950,warmup,37581,19.522
751.969,warmup,37582,19.628
751.991,warmup,37583,22.205
752.010,warmup,37584,18.921
752.031,warmup,37585,20.231
752.049,warmup,37586,18.509
752.069,warmup,37587,19.966
752.092,warmup,37588,23.297
752.108,warmup,37589,15.668
752.129,warmup,37590,21.146
752.151,warmup,37591,21.460
752.169,warmup,37592,18.523
752.190,warmup,37593,21.111
752.210,warmup,37594,19.562
752.229,warmup,37595,19.522
752.249,warmup,37596,19.832
752.270,warmup,37597,20.896
752.289,warmup,37598,19.089
752.308,warmup,37599,18.880
752.328,warmup,37600,20.318
752.349,warmup,37601,20.602
752.373,warmup,37602,24.420
752.389,warmup,37603,15.790
752.409,warmup,37604,19.871
752.430,warmup,37605,21.341
752.450,warmup,37606,19.939
752.470,warmup,37607,19.366
752.491,warmup,37608,21.357
752.509,warmup,37609,17.639
752.530,warmup,37610,21.471
752.549,warmup,37611,18.752
752.570,warmup,37612,21.119
752.590,warmup,37613,19.899
752.611,warmup,37614,20.769
752.630,warmup,37615,19.262
752.653,warmup,37616,22.761
752.671,warmup,37617,18.256
752.689,warmup,37618,18.257
752.711,warmup,37619,21.387
752.729,warmup,37620,18.432
752.750,warmup,37621,21.059
752.770,warmup,37622,19.820
752.790,warmup,37623,19.702
752.811,warmup,37624,21.026
752.829,warmup,37625,18.062
752.850,warmup,37626,20.876
752.870,warmup,37627,20.099
752.891,warmup,37628,20.929
752.910,warmup,37629,19.109
752.933,warmup,37630,22.987
752.949,warmup,37631,15.994
752.969,warmup,37632,20.418
752.991,warmup,37633,22.283
753.009,warmup,37634,17.840
753.031,warmup,37635,21.195
753.050,warmup,37636,19.234
753.068,warmup,37637,18.752
753.090,warmup,37638,21.165
753.111,warmup,37639,21.595
753.129,warmup,37640,18.234
753.150,warmup,37641,20.331
753.170,warmup,37642,19.880
753.188,warmup,37643,18.750
753.213,warmup,37644,24.102
753.230,warmup,37645,17.526
753.249,warmup,37646,19.283
753.270,warmup,37647,21.055
753.289,warmup,37648,18.195
753.309,warmup,37649,20.852
753.330,warmup,37650,20.836
753.348,warmup,37651,18.075
753.369,warmup,37652,21.105
753.389,warmup,37653,19.882
753.410,warmup,37654,20.623
753.430,warmup,37655,19.890
753.449,warmup,37656,19.572
753.470,warmup,37657,20.163
753.493,warmup,37658,23.335
753.510,warmup,37659,16.602
753.530,warmup,37660,20.657
753.551,warmup,37661,20.874
753.570,warmup,37662,19.034
753.591,warmup,37663,21.141
753.612,warmup,37664,20.555
753.631,warmup,37665,19.180
753.650,warmup,37666,19.186
753.669,warmup,37667,18.815
753.689,warmup,37668,20.317
753.710,warmup,37669,20.347
753.730,warmup,37670,20.054
753.750,warmup,37671,20.052
753.772,warmup,37672,22.236
753.789,warmup,37673,17.360
753.809,warmup,37674,19.915
753.831,warmup,37675,21.854
753.850,warmup,37676,19.077
753.869,warmup,37677,19.024
753.890,warmup,37678,20.997
753.909,warmup,37679,18.978
753.929,warmup,37680,20.116
753.951,warmup,37681,21.892
753.969,warmup,37682,17.983
753.989,warmup,37683,20.300
754.009,warmup,37684,19.895
754.030,warmup,37685,20.332
754.053,warmup,37686,22.895
754.069,warmup,37687,16.593
754.090,warmup,37688,20.354
754.110,warmup,37689,20.840
754.129,warmup,37690,18.836
754.149,warmup,37691,19.878
754.170,warmup,37692,21.287
754.189,warmup,37693,18.873
754.209,warmup,37694,19.837
754.231,warmup,37695,22.322
754.249,warmup,37696,17.614
754.269,warmup,37697,20.064
754.289,warmup,37698,20.117
754.308,warmup,37699,19.098
754.333,warmup,37700,24.692
754.349,warmup,37701,15.676
754.370,warmup,37702,21.261
754.392,warmup,37703,21.881
754.410,warmup,37704,17.943
754.430,warmup,37705,20.352
754.450,warmup,37706,20.040
754.468,warmup,37707,18.064
754.490,warmup,37708,21.866
754.511,warmup,37709,21.074
754.529,warmup,37710,18.184
754.550,warmup,37711,20.661
754.569,warmup,37712,18.846
754.590,warmup,37713,20.915
754.613,warmup,37714,22.974
754.629,warmup,37715,16.619
754.649,warmup,37716,20.110
754.671,warmup,37717,21.415
754.689,warmup,37718,17.637
754.709,warmup,37719,20.668
754.731,warmup,37720,21.821
754.751,warmup,37721,19.636
754.770,warmup,37722,18.897
754.790,warmup,37723,20.698
754.809,warmup,37724,19.018
754.829,warmup,37725,19.939
754.849,warmup,37726,19.895
754.869,warmup,37727,19.999
754.893,warmup,37728,23.419
754.909,warmup,37729,16.567
754.929,warmup,37730,20.332
754.951,warmup,37731,21.084
754.969,warmup,37732,18.831
754.989,warmup,37733,19.968
755.011,warmup,37734,21.384
755.031,warmup,37735,19.825
755.051,warmup,37736,20.459
755.069,warmup,37737,18.024
755.091,warmup,37738,21.536
755.110,warmup,37739,19.367
755.130,warmup,37740,20.234
755.150,warmup,37741,19.805
755.174,warmup,37742,24.295
755.189,warmup,37743,14.940
755.209,warmup,37744,19.910
755.231,warmup,37745,21.437
755.250,warmup,37746,19.564
755.269,warmup,37747,19.171
755.290,warmup,37748,20.609
755.308,warmup,37749,18.461
755.328,warmup,37750,19.895
755.350,warmup,37751,21.929
755.369,warmup,37752,19.107
755.389,warmup,37753,20.026
755.408,warmup,37754,19.111
755.429,warmup,37755,20.287
755.455,warmup,37756,26.039
755.469,warmup,37757,13.845
755.489,warmup,37758,20.926
755.511,warmup,37759,21.747
755.530,warmup,37760,18.339
755.550,warmup,37761,20.710
755.570,warmup,37762,19.819
755.589,warmup,37763,19.106
755.609,warmup,37764,20.079
755.631,warmup,37765,21.962
755.649,warmup,37766,18.045
755.669,warmup,37767,19.991
755.688,warmup,37768,19.025
755.709,warmup,37769,20.508
755.733,warmup,37770,23.969
755.749,warmup,37771,16.534
755.769,warmup,37772,19.968
755.791,warmup,37773,21.451
755.810,warmup,37774,19.113
755.830,warmup,37775,20.021
755.851,warmup,37776,21.407
755.870,warmup,37777,18.607
755.891,warmup,37778,21.014
755.910,warmup,37779,18.974
755.930,warmup,37780,20.280
755.950,warmup,37781,19.713
755.970,warmup,37782,20.027
755.991,warmup,37783,21.195
756.015,warmup,37784,24.098
756.029,warmup,37785,14.071
756.050,warmup,37786,20.506
756.070,warmup,37787,20.707
756.092,warmup,37788,21.137
756.110,warmup,37789,18.673
756.130,warmup,37790,20.126
756.149,warmup,37791,18.940
756.170,warmup,37792,20.212
756.192,warmup,37793,21.948
756.210,warmup,37794,18.816
756.230,warmup,37795,19.273
756.249,warmup,37796,19.771
756.269,warmup,37797,20.029
756.293,warmup,37798,23.363
756.309,warmup,37799,16.700
756.330,warmup,37800,20.071
756.350,warmup,37801,20.893
756.370,warmup,37802,19.118
756.389,warmup,37803,19.953
756.411,warmup,37804,21.342
756.430,warmup,37805,18.858
756.449,warmup,37806,19.725
756.470,warmup,37807,20.226
756.489,warmup,37808,19.759
756.509,warmup,37809,19.367
756.529,warmup,37810,20.226
756.551,warmup,37811,21.648
756.573,warmup,37812,22.259
756.589,warmup,37813,15.910
756.609,warmup,37814,20.369
756.631,warmup,37815,21.317
756.649,warmup,37816,18.831
756.668,warmup,37817,18.907
756.690,warmup,37818,22.156
756.709,warmup,37819,18.291
756.730,warmup,37820,21.322
756.750,warmup,37821,19.507
756.769,warmup,37822,19.801
756.790,warmup,37823,20.257
756.809,warmup,37824,19.399
756.829,warmup,37825,20.245
756.852,warmup,37826,23.093
756.868,warmup,37827,15.733
756.889,warmup,37828,20.949
756.911,warmup,37829,22.075
756.930,warmup,37830,18.844
756.949,warmup,37831,19.249
756.970,warmup,37832,21.224
756.990,warmup,37833,19.693
757.009,warmup,37834,18.622
757.030,warmup,37835,21.258
757.051,warmup,37836,20.571
757.070,warmup,37837,19.284
757.089,warmup,37838,18.697
757.109,warmup,37839,20.306
757.132,warmup,37840,23.124
757.150,warmup,37841,17.718
757.170,warmup,37842,20.631
757.191,warmup,37843,20.264
757.208,warmup,37844,17.741
757.230,warmup,37845,21.582
757.250,warmup,37846,20.315
757.269,warmup,37847,18.704
757.289,warmup,37848,20.456
757.308,warmup,37849,19.108
757.329,warmup,37850,20.827
757.349,warmup,37851,19.823
757.369,warmup,37852,19.461
757.394,warmup,37853,25.472
757.412,warmup,37854,17.716
757.429,warmup,37855,16.929
757.448,warmup,37856,19.501
757.470,warmup,37857,22.126
757.489,warmup,37858,18.830
757.509,warmup,37859,19.612
757.530,warmup,37860,21.599
757.550,warmup,37861,19.156
757.569,warmup,37862,19.100
757.589,warmup,37863,20.247
757.610,warmup,37864,20.921
757.630,warmup,37865,19.768
757.649,warmup,37866,19.603
757.669,warmup,37867,20.006
757.693,warmup,37868,23.666
757.710,warmup,37869,16.698
757.729,warmup,37870,19.155
757.750,warmup,37871,21.805
757.768,warmup,37872,17.891
757.789,warmup,37873,20.720
757.810,warmup,37874,21.370
757.829,warmup,37875,18.831
757.850,warmup,37876,20.799
757.869,warmup,37877,18.878
757.889,warmup,37878,20.232
757.909,warmup,37879,19.928
757.928,warmup,37880,18.939
757.950,warmup,37881,21.943
757.973,warmup,37882,22.865
757.990,warmup,37883,17.246
758.010,warmup,37884,20.266
758.032,warmup,37885,21.539
758.050,warmup,37886,17.888
758.070,warmup,37887,20.126
758.090,warmup,37888,20.502
758.110,warmup,37889,19.308
758.130,warmup,37890,20.155
758.149,warmup,37891,19.025
758.169,warmup,37892,20.057
758.189,warmup,37893,19.911
758.209,warmup,37894,19.907
758.231,warmup,37895,22.418
758.253,warmup,37896,21.500
758.269,warmup,37897,16.237
758.290,warmup,37898,21.046
758.311,warmup,37899,20.662
758.329,warmup,37900,18.297
758.350,warmup,37901,20.791
758.370,warmup,37902,20.375
758.389,warmup,37903,18.802
758.410,warmup,37904,20.921
758.430,warmup,37905,20.053
758.448,warmup,37906,18.580
758.469,warmup,37907,20.614
758.488,warmup,37908,19.069
758.510,warmup,37909,21.438
758.532,warmup,37910,22.007
758.550,warmup,37911,18.087
758.569,warmup,37912,19.014
758.590,warmup,37913,21.320
758.610,warmup,37914,19.856
758.630,warmup,37915,19.839
758.650,warmup,37916,20.467
758.670,warmup,37917,19.721
758.690,warmup,37918,20.559
758.710,warmup,37919,19.806
758.729,warmup,37920,19.091
758.749,warmup,37921,20.031
758.769,warmup,37922,19.334
758.789,warmup,37923,20.646
758.812,warmup,37924,23.086
758.828,warmup,37925,15.101
758.850,warmup,37926,22.030
758.870,warmup,37927,20.238
758.890,warmup,37928,19.867
758.910,warmup,37929,19.892
758.930,warmup,37930,20.702
758.949,warmup,37931,18.730
758.969,warmup,37932,20.268
758.990,warmup,37933,20.973
759.010,warmup,37934,19.988
759.030,warmup,37935,19.357
759.048,warmup,37936,18.537
759.068,warmup,37937,19.480
759.093,warmup,37938,24.943
759.108,warmup,37939,15.891
759.129,warmup,37940,20.557
759.151,warmup,37941,21.616
759.169,warmup,37942,18.395
759.191,warmup,37943,21.905
759.210,warmup,37944,19.286
759.230,warmup,37945,20.027
759.250,warmup,37946,19.736
759.269,warmup,37947,19.055
759.289,warmup,37948,19.804
759.311,warmup,37949,22.035
759.329,warmup,37950,18.144
759.350,warmup,37951,20.794
759.372,warmup,37952,22.408
759.389,warmup,37953,16.823
759.410,warmup,37954,20.539
759.430,warmup,37955,20.506
759.449,warmup,37956,18.431
759.470,warmup,37957,21.873
759.489,warmup,37958,18.861
759.510,warmup,37959,20.655
759.529,warmup,37960,18.994
759.548,warmup,37961,19.477
759.570,warmup,37962,21.395
759.589,warmup,37963,19.201
759.609,warmup,37964,20.114
759.630,warmup,37965,20.550
759.652,warmup,37966,22.771
759.669,warmup,37967,16.495
759.689,warmup,37968,20.307
759.711,warmup,37969,21.285
759.730,warmup,37970,19.545
759.750,warmup,37971,20.253
759.770,warmup,37972,20.060
759.789,warmup,37973,18.293
759.810,warmup,37974,20.948
759.829,warmup,37975,19.182
759.851,warmup,37976,21.771
759.869,warmup,37977,18.159
759.889,warmup,37978,19.915
759.909,warmup,37979,20.752
759.932,warmup,37980,22.854
759.948,warmup,37981,15.866
759.969,warmup,37982,20.644
759.991,warmup,37983,21.960
760.010,warmup,37984,18.883
760.031,warmup,37985,21.424
760.050,warmup,37986,18.811
760.070,warmup,37987,19.799
760.089,warmup,37988,19.625
760.108,warmup,37989,18.520
760.130,warmup,37990,22.036
760.149,warmup,37991,18.784
760.169,warmup,37992,20.142
760.190,warmup,37993,21.096
760.212,warmup,37994,21.848
760.230,warmup,37995,18.268
760.250,warmup,37996,19.618
760.270,warmup,37997,20.490
760.289,warmup,37998,18.631
760.310,warmup,37999,21.091
760.331,warmup,38000,20.874
760.349,warmup,38001,17.955
760.369,warmup,38002,20.325
760.390,warmup,38003,20.584
760.410,warmup,38004,20.180
760.429,warmup,38005,19.372
760.449,warmup,38006,19.535
760.470,warmup,38007,20.985
760.493,warmup,38008,23.193
760.510,warmup,38009,17.033
760.529,warmup,38010,18.902
760.550,warmup,38011,21.157
760.571,warmup,38012,20.712
760.590,warmup,38013,19.175
760.610,warmup,38014,20.120
760.628,warmup,38015,18.623
760.649,warmup,38016,20.952
760.670,warmup,38017,20.925
760.689,warmup,38018,18.548
760.710,warmup,38019,20.991
760.728,warmup,38020,18.544
760.750,warmup,38021,21.580
760.773,warmup,38022,23.011
760.789,warmup,38023,16.186
760.810,warmup,38024,20.801
760.830,warmup,38025,20.096
760.849,warmup,38026,18.926
760.869,warmup,38027,20.106
760.890,warmup,38028,20.835
760.909,warmup,38029,19.077
760.931,warmup,38030,21.654
760.949,warmup,38031,18.443
760.969,warmup,38032,19.936
760.990,warmup,38033,21.187
761.010,warmup,38034,19.233
761.030,warmup,38035,20.888
761.052,warmup,38036,21.939
761.069,warmup,38037,16.621
761.090,warmup,38038,20.538
761.111,warmup,38039,21.735
761.130,warmup,38040,18.726
761.151,warmup,38041,21.497
761.171,warmup,38042,19.613
761.190,warmup,38043,18.488
761.209,warmup,38044,19.869
761.230,warmup,38045,20.410
761.249,warmup,38046,19.616
761.269,warmup,38047,19.355
761.289,warmup,38048,19.920
761.310,warmup,38049,21.034
761.334,warmup,38050,24.466
761.349,warmup,38051,14.441
761.370,warmup,38052,21.195
761.391,warmup,38053,21.574
761.410,warmup,38054,18.746
761.428,warmup,38055,18.091
761.450,warmup,38056,21.758
761.470,warmup,38057,19.754
761.490,warmup,38058,19.842
761.510,warmup,38059,20.264
761.531,warmup,38060,20.916
761.549,warmup,38061,17.959
761.568,warmup,38062,19.506
761.590,warmup,38063,21.955
761.613,warmup,38064,23.206
761.630,warmup,38065,16.538
761.650,warmup,38066,20.124
761.671,warmup,38067,20.874
761.690,warmup,38068,19.258
761.710,warmup,38069,19.441
761.731,warmup,38070,21.390
761.750,warmup,38071,18.578
761.770,warmup,38072,20.259
761.789,warmup,38073,19.390
761.809,warmup,38074,19.964
761.830,warmup,38075,21.028
761.848,warmup,38076,17.960
761.870,warmup,38077,22.002
761.893,warmup,38078,22.259
761.908,warmup,38079,15.767
761.930,warmup,38080,21.380
761.951,warmup,38081,20.853
761.969,warmup,38082,18.740
761.991,warmup,38083,22.017
762.011,warmup,38084,19.811
762.030,warmup,38085,19.242
762.048,warmup,38086,17.573
762.069,warmup,38087,21.084
762.089,warmup,38088,20.474
762.108,warmup,38089,18.764
762.129,warmup,38090,20.717
762.149,warmup,38091,19.601
762.173,warmup,38092,24.226
762.189,warmup,38093,16.685
762.209,warmup,38094,19.922
762.231,warmup,38095,21.792
762.249,warmup,38096,18.127
762.270,warmup,38097,20.236
762.291,warmup,38098,21.000
762.309,warmup,38099,18.786
762.331,warmup,38100,21.229
762.350,warmup,38101,19.834
762.370,warmup,38102,19.164
762.389,warmup,38103,19.843
762.409,warmup,38104,19.988
762.431,warmup,38105,21.228
762.453,warmup,38106,22.155
762.469,warmup,38107,16.726
762.489,warmup,38108,19.835
762.511,warmup,38109,21.355
762.531,warmup,38110,20.323
762.549,warmup,38111,17.897
762.571,warmup,38112,21.826
762.590,warmup,38113,19.323
762.609,warmup,38114,19.031
762.630,warmup,38115,21.178
762.649,warmup,38116,19.194
762.669,warmup,38117,19.960
762.688,warmup,38118,18.959
762.709,warmup,38119,20.900
762.732,warmup,38120,23.035
762.749,warmup,38121,16.404
762.770,warmup,38122,20.869
762.791,warmup,38123,21.175
762.810,warmup,38124,19.024
762.831,warmup,38125,20.939
762.851,warmup,38126,20.635
762.871,warmup,38127,19.402
762.890,warmup,38128,19.058
762.910,warmup,38129,19.916
762.930,warmup,38130,20.068
762.950,warmup,38131,20.084
762.970,warmup,38132,19.874
762.991,warmup,38133,21.202
763.013,warmup,38134,22.050
763.030,warmup,38135,17.098
763.050,warmup,38136,19.543
763.071,warmup,38137,21.643
763.090,warmup,38138,18.872
763.109,warmup,38139,18.828
763.131,warmup,38140,22.147
763.149,warmup,38141,17.877
763.169,warmup,38142,19.927
763.191,warmup,38143,22.000
763.210,warmup,38144,18.827
763.230,warmup,38145,20.623
763.251,warmup,38146,20.401
763.270,warmup,38147,19.133
763.292,warmup,38148,22.203
763.310,warmup,38149,17.777
763.331,warmup,38150,21.063
763.350,warmup,38151,19.508
763.369,warmup,38152,18.451
763.389,warmup,38153,19.825
763.411,warmup,38154,22.095
763.430,warmup,38155,19.155
763.450,warmup,38156,20.018
763.470,warmup,38157,19.790
763.490,warmup,38158,19.821
763.509,warmup,38159,19.784
763.528,warmup,38160,18.812
763.549,warmup,38161,21.109
763.572,warmup,38162,23.010
763.590,warmup,38163,17.498
763.611,warmup,38164,20.946
763.630,warmup,38165,19.539
763.650,warmup,38166,19.462
763.669,warmup,38167,18.770
763.691,warmup,38168,22.194
763.710,warmup,38169,18.878
763.730,warmup,38170,20.156
763.750,warmup,38171,19.806
763.770,warmup,38172,20.139
763.790,warmup,38173,20.131
763.810,warmup,38174,19.921
763.830,warmup,38175,20.167
763.853,warmup,38176,23.241
763.870,warmup,38177,16.696
763.889,warmup,38178,19.435
763.911,warmup,38179,21.610
763.930,warmup,38180,18.673
763.949,warmup,38181,19.730
763.970,warmup,38182,21.152
763.990,warmup,38183,19.232
764.010,warmup,38184,19.925
764.032,warmup,38185,22.011
764.049,warmup,38186,17.593
764.069,warmup,38187,20.031
764.090,warmup,38188,20.380
764.109,warmup,38189,19.665
764.133,warmup,38190,23.628
764.150,warmup,38191,17.262
764.170,warmup,38192,19.298
764.191,warmup,38193,21.177
764.209,warmup,38194,18.443
764.229,warmup,38195,19.853
764.251,warmup,38196,22.131
764.269,warmup,38197,18.152
764.289,warmup,38198,19.977
764.310,warmup,38199,21.029
764.328,warmup,38200,18.210
764.349,warmup,38201,20.716
764.370,warmup,38202,21.064
764.389,warmup,38203,18.817
764.414,warmup,38204,25.127
764.430,warmup,38205,15.743
764.451,warmup,38206,20.888
764.471,warmup,38207,20.416
764.490,warmup,38208,18.669
764.509,warmup,38209,19.134
764.531,warmup,38210,22.293
764.550,warmup,38211,18.596
764.570,warmup,38212,20.073
764.589,warmup,38213,19.424
764.610,warmup,38214,21.043
764.629,warmup,38215,18.917
764.649,warmup,38216,19.447
764.670,warmup,38217,21.483
764.694,warmup,38218,23.392
764.709,warmup,38219,15.767
764.731,warmup,38220,21.399
764.750,warmup,38221,19.601
764.769,warmup,38222,18.892
764.789,warmup,38223,19.801
764.811,warmup,38224,22.303
764.830,warmup,38225,18.581
764.849,warmup,38226,18.829
764.869,warmup,38227,20.231
764.890,warmup,38228,20.840
764.911,warmup,38229,21.037
764.929,warmup,38230,18.163
764.950,warmup,38231,20.802
764.974,warmup,38232,23.561
764.989,warmup,38233,15.695
765.011,warmup,38234,21.928
765.032,warmup,38235,21.267
765.050,warmup,38236,17.436
765.070,warmup,38237,20.264
765.091,warmup,38238,21.071
765.109,warmup,38239,17.757
765.130,warmup,38240,20.981
